Individual,Fitness,HealthGain1,HealthGain2,HealthGain3,HealthGain4,HealthGain5,HealthGain6,HealthGain7,HealthGain8,EnemiesBeaten
6459,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6460,-18.008842729970294,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
6461,-78.97999999999996,-100.0,-100.0,-100.0,-70.0,-43.199999999999676,-90.0,-100.0,-90.0,0
6462,-43.01262295081965,-100.0,26.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6463,-38.71363984674328,-50.0,-80.0,-10.0,-80.0,78.4000000000002,-90.0,-80.0,-70.0,1
6464,-43.794518388791566,-100.0,20.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6465,-18.014777448071186,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,-80.0,2
6466,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6467,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6468,-41.751468531468504,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-10.0,29.80000000000026,2
6469,-44.245612134344505,-90.0,18.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.000000000000256,2
6470,-21.438333333333304,-70.0,70.0,-50.0,-90.0,65.20000000000033,-100.0,-10.0,-80.0,2
6471,-48.01258992805754,-50.0,-70.0,-70.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
6472,-20.239999999999945,-90.0,14.0,-70.0,-80.0,55.00000000000032,-80.0,-20.0,28.600000000000257,3
6473,-47.78386018237079,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6474,-41.38027972027969,-100.0,28.0,-60.0,-90.0,-90.0,-100.0,-20.0,30.40000000000026,2
6475,-28.61428571428568,-70.0,70.0,-40.0,-70.0,61.000000000000334,-80.0,-90.0,-80.0,2
6476,-93.1046357615894,-100,-100,-100,-100,-100,-100,-100,-100,0
6477,-87.22799999999995,-100.0,-100.0,-100.0,-100.0,-44.39999999999968,-100.0,-100.0,-100.0,0
6478,-93.05960264900662,-100,-100,-100,-100,-100,-100,-100,-100,0
6479,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
6480,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6481,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6482,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6483,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6484,-62.23915567282319,-100.0,-90.0,-100.0,-60.0,33.40000000000027,-100.0,-90.0,-80.0,1
6485,-94.05815423514538,-100,-100,-100,-100,-100,-100,-100,-100,0
6486,-91.46099999999997,-100.0,-100.0,-100.0,-100.0,-83.39999999999978,-100.0,-100.0,-100.0,0
6487,-2.016666666666584,-70.0,70.0,-60.0,-50.0,64.60000000000034,-70.0,23.200000000000244,5.200000000000234,4
6488,-89.38642384105961,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-90.0,-100.0,0
6489,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6490,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6491,-3.783760683760642,-70.0,66.0,-50.0,-70.0,67.00000000000031,-50.0,91.00000000000009,-80.0,3
6492,-25.12222707423576,-90.0,28.0,-70.0,-70.0,-20.0,-100.0,17.80000000000023,28.600000000000257,3
6493,-29.729821428571405,-100.0,70.0,-60.0,-90.0,-80.0,-60.0,-20.0,29.80000000000026,2
6494,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6495,-36.68299999999995,-100.0,4.0,-70.0,-90.0,-8.599999999999824,-100.0,-20.0,29.80000000000026,2
6496,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6497,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6498,-40.34521367521366,-50.0,-70.0,-70.0,-80.0,80.80000000000018,-80.0,-100.0,-20.0,1
6499,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6500,-44.30670694864045,-90.0,6.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6501,-36.67599999999996,-100.0,2.0,-70.0,-90.0,-6.799999999999841,-100.0,-20.0,29.80000000000026,2
6502,-47.72914893617018,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6503,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6504,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6505,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
6506,-53.46773067331668,-100.0,-50.0,-90.0,-80.0,54.40000000000032,-100.0,-100.0,-40.0,1
6507,-93.08344370860927,-100,-100,-100,-100,-100,-100,-100,-100,0
6508,-49.49372093023253,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6509,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6510,-78.96367521367522,-100.0,-60.0,-100.0,-90.0,-90.0,-100.0,-80.0,-90.0,0
6511,-24.51684210526311,-100.0,18.0,-70.0,-80.0,-20.0,-90.0,30.40000000000026,29.80000000000026,3
6512,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6513,-44.982427745664715,-100.0,-10.0,-80.0,-90.0,-70.0,-90.0,-20.0,29.80000000000026,1
6514,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
6515,-42.97699300699298,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6516,-59.598837209302296,-100.0,-70.0,-90.0,-100.0,55.00000000000032,-60.0,-100.0,-70.0,1
6517,-75.53862212943632,-100.0,-40.0,-90.0,-80.0,-100.0,-90.0,-90.0,-90.0,0
6518,-93.13377483443709,-100,-100,-100,-100,-100,-100,-100,-100,0
6519,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6520,-71.03099999999995,-90.0,-20.0,-90.0,-90.0,-37.399999999999686,-100.0,-100.0,-90.0,0
6521,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
6522,-42.302167832167804,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6523,-86.54999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6524,-84.16999999999996,-100.0,-100.0,-90.0,-90.0,-40.79999999999967,-100.0,-100.0,-100.0,0
6525,-94.25641025641026,-100,-100,-100,-100,-100,-100,-100,-100,0
6526,-43.19195804195802,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,28.000000000000256,2
6527,-22.71081395348832,-90.0,62.0,-70.0,-60.0,-60.0,-70.0,13.600000000000229,28.600000000000257,3
6528,-64.55099999999997,-90.0,-20.0,-90.0,-90.0,-26.99999999999971,-100.0,-90.0,-60.0,0
6529,-69.82799999999999,-100.0,-70.0,-90.0,-100.0,10.400000000000091,-90.0,-100.0,-70.0,1
6530,-57.13531468531469,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,-80.0,1
6531,-86.21999999999997,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6532,-9.612268907562969,-70.0,70.0,-60.0,-70.0,64.60000000000034,-70.0,-10.0,1.000000000000234,3
6533,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6534,-75.13099999999996,-100.0,-70.0,-90.0,-100.0,-24.99999999999968,-90.0,-100.0,-70.0,0
6535,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6536,-86.52999999999996,-100.0,-100.0,-100.0,-100.0,-41.99999999999967,-100.0,-100.0,-100.0,0
6537,-47.77778115501516,-100.0,-40.0,-90.0,-70.0,33.40000000000027,-90.0,-30.0,-90.0,1
6538,-43.0993706293706,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6539,-48.48699999999998,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,-50.0,0
6540,-72.10099999999997,-90.0,-60.0,-80.0,-90.0,-65.39999999999972,-100.0,-70.0,-70.0,0
6541,-37.994999999999955,-90.0,-10.0,-70.0,-90.0,-1.399999999999892,-100.0,-20.0,28.600000000000257,1
6542,-90.79615384615384,-100,-100,-100,-100,-100,-100,-100,-100,0
6543,-89.72727272727272,-100,-100,-100,-100,-100,-100,-100,-100,0
6544,-87.84302325581396,-100.0,-100.0,-100.0,-90.0,-100.0,-100.0,-100.0,-100.0,0
6545,-94.10315789473684,-100,-100,-100,-100,-100,-100,-100,-100,0
6546,-56.59851063829784,-100.0,-40.0,-90.0,-70.0,34.60000000000027,-90.0,-100.0,-80.0,1
6547,-86.64999999999996,-100.0,-100.0,-100.0,-100.0,-43.199999999999676,-100.0,-100.0,-100.0,0
6548,-44.352867132867104,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-30.0,29.80000000000026,2
6549,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
6550,-86.95299999999996,-100.0,-100.0,-100.0,-100.0,-47.399999999999686,-100.0,-100.0,-100.0,0
6551,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6552,-93.10198675496689,-100,-100,-100,-100,-100,-100,-100,-100,0
6553,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6554,-41.57107279693485,-50.0,-70.0,-30.0,-80.0,82.00000000000017,-90.0,-100.0,-70.0,1
6555,-42.997972027972,-100.0,28.0,-70.0,-90.0,-90.0,-100.0,-20.0,29.80000000000026,2
6556,-43.359911504424744,-90.0,-70.0,-40.0,-60.0,61.600000000000335,-90.0,-90.0,-70.0,1
